title,text
Sate Kambing & Ayam Pak Jogo,Salah satu tempat sate kambing ter enak di jogja. Sate klathaknya mantap.
Sate Kambing & Ayam Pak Jogo,"Daging kambingnya empuk, bumbunya terasa, enak dan mantab... Layanannya juga tidak terlalu lama (bisa dibilang cepat) padahal pas rame karena pas jam makan siang.... Suasana cukup ramai, dan yang menjadi catatan kayaknya asap satenya masuk ke dalam semua, karena pas sampai kantor lagi kok bajunya sedikit bau sate hehehe.... Secara keseluruhan puas makan di sini... Semoga laris terus... Aamiin"
Sate Kambing & Ayam Pak Jogo,"Disini tu daging kambing bisa lembuuuut banget... masya Allah, pelayanan baik, terimakasih"
Sate Kambing & Ayam Pak Jogo,"ksukaan paksuami, disini nasih stgh 3rb dong, muraah. sate klathak isi 5 hrg 30rb ajah. thanks ya"
Sate Kambing & Ayam Pak Jogo,"Mantap satenya, saya suka sate klataknya gurih asin, tidak mengecewakan, parkir juga lumayan luas, anakku suka tongsengnya"
Sate Kambing & Ayam Pak Jogo,"Satenya empuk enak tongseng nya juga empuk enak.. klo boleh tambahkan lagi dagingnya tiap porsi hehe by Tambahkan menu gorengan, dan sayur sprti ca kangkung dll"
Sate Kambing & Ayam Pak Jogo,"Makaaaan sate klathaaak 🐐 Setiap kesini, selalu tiada henti bakar-bakar jadi tiap kali lewat selalu menggoda bau bakarannya. Sate klathaknya lumayan enak rasanya, dapet 5 tusuk sate nanti dikasih kuah gule + kecap potongan cabe dan bawang merah, tengklengnya masih ada daging daging di tulangnya juga jadi teteeeup enak, aku kurang begitu suka sate ayamnya karna full daging, bumbu kacangnya kurang begitu suka juga. Pernah nambah sambel kecap, tapi pas dicek kecap plus lada aja, mungkin ekspetasiku terlalu tinggi ku kira ada potongan cabe plus bawang merah juga. Pelayanannya ramah, sat set das des, untuk parkir motor tersedia, kalau mobil terbatas tapi nanti pasti dicariin tempat sama pak parkirnya kok 👌 Semoga selalu ramaaai 🤗"
Sate Kambing & Ayam Pak Jogo,"Sate, gulai, tongseng, kambing dan ayam, saat jam.makan siang sangat ramai...semuanya enak...termasuk nasi gorengnya...mantap...minuman standar..es teh, es jeruk , jugavteh panas dan jeruk panas...ada sop iga sapi juga ada, segerer enak...rata2 harganya 25 ribu satu porsi...rekomen ya makan disini...kenyang dg puasss"
Sate Kambing & Ayam Pak Jogo,"pemiliknya semanak,banyak beramal,tempatnya bersih!, nyaman, semua masakan enakk!!! recomended"
Sate Kambing & Ayam Pak Jogo,"Sate kambingnya mantap, tongseng kambingnya juga ga kalah mantap, sate ayam porsi jumbo.. kalau ke jogja, pasti bakal balik ke sini lagi.."
Sate Kambing & Ayam Pak Jogo,Wah saya puas banget sih kemarin kesini untuk pertama kalinya. Enak banget rasa tongseng dan satenya. Dagingnya gendut gendut dan gapelit. Kuah tongsengnya gurih sesuai sama selera saya. Pantesan disini ramai terus. Harganya juga standar bahkan cukup murah untuk porsi segini dan seenak ini
Sate Kambing & Ayam Pak Jogo,"Tengklengnya enak bangeeeetttt... waktu itu rame banget, jadi take away menyesal soalnya ga bisa nambah langsung 😭😭😭 kalo ke jogja wajib banget sih dateng lagi Tempat parkirnya gampang carinya"
Sate Kambing & Ayam Pak Jogo,"Enak...KL dibungkus ga tanggung"". Banyak juga 😅, rekomended buat persatean di area JEC sekitarnyaa"
Sate Kambing & Ayam Pak Jogo,"Sate klatak nya kurang Pas ,begitupun gulai kambing nya.Kalau sate kambingnya lumayan .Parkir juga OK ,suasana juga OK"
Sate Kambing & Ayam Pak Jogo,"Selalu puas dengan makanannya mulai dari sate, gule, tongseng. Pelayanan juga cepat, padahal pas lagi rame pas jam makan siang. Overall OK.. Dan akan kembali ke sana lagi, Insya Allah.."
Sate Kambing & Ayam Pak Jogo,Rasa dan kualitas daging tidak pernah mengecewakan. Konsisten👍 Bagi yg datang pas high season/musim liburan harap sabar dikit. Don't worry disini pelayanan cepet dan ndak bakalan ke-skip
Sate Kambing & Ayam Pak Jogo,Murah dan enak. Kambingnya besar dan banyak.
Sate Kambing & Ayam Pak Jogo,"Pesen tongseng, dan enak.. Akses parkir luas, tempat bersih dan nyamaan."
Sate Kambing & Ayam Pak Jogo,Kalo ke sini baiknya duduk di belakang aja.. Karena kalo duduk di depan.. Asep bakarannya masuk ke situ.. Jadinya kurang nyaman.
Sate Kambing & Ayam Pak Jogo,Sate Kambing dan Tongseng Kambing mantap...
Sate Kambing & Ayam Pak Jogo,Kurang panas. Saat sampai di meja tengkleng dan satenya sudah dingin
Sate Kambing & Ayam Pak Jogo,Makannya lumayan enak dan tempat yang nyaman serta bersih
Sate Kambing & Ayam Pak Jogo,Agak panas di bagian samping resto
Sate Kambing & Ayam Pak Jogo,"Masakannya enak banget, sate kambing disajikan tanpa tusuk sate + kecap & kol Sop iga, seger kuah berkaldu, empuk banget, langsung copot dari tulangnya saat digigit. Tongseng enak. Nasi goreng kambing agak kurang. Kaya pake bumbu instan. Minuman panasnya bener-bener panas banget. Seperti baru mendidih langsung disajikan. Penyajiannya cepet Harganya tergolong murah. Porsi pas. Tempat bersih, luas, ada juga di teras belakang. Ada toilet & mushola. Rekomended banget."
Sate Kambing & Ayam Pak Jogo,"Sate klatak (salt & pepper, no soy sauce) ; tongseng (curry) and sate original (with soy sauce) 👍🏼 (tender & juicy). The room is a bit stuffy"
Sate Kambing & Ayam Pak Jogo,"Datang di jam makan siang, tempat duduk hampir penuh. Pesan tongseng, sate, tengkleng. Mantap, dagingnya empuk. Pelayanan cepat. Tapi agak terganggu dengan lalat."
Sate Kambing & Ayam Pak Jogo,"Sate kambing agak alot, sate ayam enak, lainnya oke semua."
Sate Kambing & Ayam Pak Jogo,"Sate, tongseng empuk dagingnya dg bumbunya yg pas. Dicoba deh tdk menyesal."
Sate Kambing & Ayam Pak Jogo,"Sekarang banyak lalat, udara beraromakan ""prengus"" Kambing, salah satu hal yang membuat tidak nyama"
Sate Kambing & Ayam Pak Jogo,"Makanannya enak, satenya lumayan empuk, amisnya juga gak ada. Mantap dah,, cuma rame banget, parkiran mobil terbatas, penuh asap juga karena bakarannya di depan. 1 porsi 30 rban.."
Sate Kambing & Ayam Pak Jogo,One of the recommended sate in town
Sate Kambing & Ayam Pak Jogo,Joss tengkleng kepala kambingnya. Sop iganya apalagi uenak pas mongahmongah.. Top. Parkirnya lumayan luas.
Sate Kambing & Ayam Pak Jogo,Rasa enak pelayanan cepat suasana panas dan kurang tertata
Sate Kambing & Ayam Pak Jogo,Tempat luas Parkir nyaman Pelayanan bagus dan cepat Masakan enak Daging empuk Semua menu rasanya enak Harga sesuai dengan kualitasnya Puas pokoknya makan disni
Sate Kambing & Ayam Pak Jogo,Menu makanan banyak variasi... layanan baik serta suasananya nyaman
Sate Kambing & Ayam Pak Jogo,"Satenya enak, agak alot udah last order. Kondimennya kobis dan timun saja. Didalam terasa panas, lebih baik tambahkan kipas. Kerupuknya enam"
Sate Kambing & Ayam Pak Jogo,Sate kambingnya mantab lho.. rasanya josss gandos.. empuk dan tidak prengus. Nasinya sih kurang banyak hehe
Sate Kambing & Ayam Pak Jogo,"Makanan enak porsinya kurang banyak, layanan cepet, suasana panas perlu kipas angin yg duduk di belakang"
Sate Kambing & Ayam Pak Jogo,Dagingnya empuk dan taste nya spesial
Sate Kambing & Ayam Pak Jogo,Makanan cuma sate yg ⭐⭐⭐⭐ok. Makanan Lainnya ⭐⭐ Tempat makan sumpek penap denan asap. Sirkulasi udara tidak bagus. Harga murah
Sate Kambing & Ayam Pak Jogo,"Sate kambingnya dilepas dari tusuknya sehingga gak tau itu satu porsi dapat berapa tusuk, sepertinya kurang dari 10. Tongsengnya enak."
Sate Kambing & Ayam Pak Jogo,- Dagingnya lumayan empuk dibanding yg lain. - Proses penyajiannya juga cepat. - Dipertahankan yaaa
Sate Kambing & Ayam Pak Jogo,Sediakan kursi/ meja utk 1 keluarga 2/4 biar tdk berjejer jejer dgn tamu yg lain . .
Sate Kambing & Ayam Pak Jogo,Sangat recomended untuk pecinta kuliner sate selain menyediakan sate kambing juga ada sate ayam yang tidak kalah enaknya
Sate Kambing & Ayam Pak Jogo,"Parkiran mobil luas, di dalem restoran dan sebrang jalan juga ada. Speechless sama tempat makan yang masuk kedalem rumah.. taneman didalem rumah bagussss baguss.. tempat makan juga bersiiih.. Pelayanan cepat bangetttt!!! Ga ada drama nunggu lama makanan hahahaha Pesen sate, tongseng, gule, nasigoreng. Sate nyaaa enak dagingnya empuk, daging gede2. Tongseng dan gule kurang asin dikit, tapi setelah ditambah garem udah aman kok. Nasigorengnya aman laaaah. Top pokoknya worth it to try 😇"
Sate Kambing & Ayam Pak Jogo,"Makanan yang disajikan sangat enak. Waktu itu kamu berdua makan sate kambing dan tongseng. Sate kambing dan tongseng yang disajikan dagingnya sangat empuk dan layanan yang sangat cepat. Suasananya waktu itu udara cukup panas, sehingga hanya cocok untuk tempat makan tetapi tidak cocok untuk tinggal berlama-lama. Sangat direkomendasikan dengan makan 2 porsi + minum hanya IDR. 80.000 saja."
Sate Kambing & Ayam Pak Jogo,"Pesan nasi goreng kambing tidak pedas, rasanya dominan manis seperti nasi dikecapin aja. Bahkan tidak ada rasa gurih atau rasa bumbu lain, hanya manis kecap. Mungkin sebaiknya pesan tongseng atau satenya saja. 👍🏻"
Sate Kambing & Ayam Pak Jogo,"Tempat cukup strategis dekat JEC, satenya empuk, tidak bau, hanya tempat kurang terang klo malam hari, pelayanan cukup cepat. Yang datang daril luar yogya juga banyak... Overall enak dan recommended."
Sate Kambing & Ayam Pak Jogo,"Enak....cuma kali ini agak alot,mungkin harus request mau yg empuk...."
Sate Kambing & Ayam Pak Jogo,"Tengleng, gule kambing dan sate mantap"
Sate Kambing & Ayam Pak Jogo,range harga ramah dikantong rasa juga oke sate & tongseng kambing
Sate Kambing & Ayam Pak Jogo,"Saya pesan tongseng kambing dan sate klatak. Untuk daging tongsengnya empuk sekali, dan rasa kuahnya pas, tetapi kuahnya kurang banyak😄 Sementara untuk sate klataknya buat saya agak sedikit alot dagingnya."
Sate Kambing & Ayam Pak Jogo,Enak tp asapnya banyak masuk ke tempat makan
Sate Kambing & Ayam Pak Jogo,"enak. ga terlalu manis racikan bumbu sate atau kuah tengklengnya seperti biasanya di Yogya. yang ini pas. buat saya juaranya tengkleng sih, seger rasanya. sate kambing oke, hanya rada alot aja ngunyahnya. recommended buat didatangi ulang."
Sate Kambing & Ayam Pak Jogo,"Rasanya sudah pasti enak, harganya lumayan terjangkau, pelayanannya cepat"
Sate Kambing & Ayam Pak Jogo,Menurutku masih banyak yg lebih enak dari sate yg disini 🙏🙏🙏
Sate Kambing & Ayam Pak Jogo,"Salah satu rumah makan sate yang terdapat di pinggiran jogja. Kurang lebih 20 menit dari pusat kota jogja. Tempatnya dekat dengan JEC. Suasana rumah makannya enak dan nyaman. Parkir cukup luas yang terdapat di sebrang rumah makan. Harga sate kambing sekitar 30rban, harga tongseng kambing dan sate ayam 20rban. Sate kambingnya empuk dan disajikan potongan2 ga pake sindik. Harganya cukup terjangkau. Overall the best dah 👍"
Sate Kambing & Ayam Pak Jogo,"Tengkleng nya selalu enak sate istri saya sayang nya alot, semoga kedepannya lebih baik"
Sate Kambing & Ayam Pak Jogo,Sekali kali makan sate kambing dulu 😁 .. Maaf tidak di foto karena asyik makan .. Terima kasih sudah di traktir juga jadi manut wae ..
Sate Kambing & Ayam Pak Jogo,"Satenya empuk, rasa ok, harga terjangkau"
Sate Kambing & Ayam Pak Jogo,Sate kambing nya keras dan tidak panas rasanya masih ok
Sate Kambing & Ayam Pak Jogo,금방 볶아서 나온 나시고랭 아주 맛있게 먹었네요
Sate Kambing & Ayam Pak Jogo,"masih ramai seperti biasanya, terutama pada jam makan siang walau rame, tetap pelayanan bisa cepat cuma tingkat kematangan sate kurang merata, beberapa bagian kurang matang tapi beberapa nagian gosong ukuran dagingnya sudah lebih besar dibanding awal tahun 2023 semoga tetap & selalu memperhatikan kualitas"
Sate Kambing & Ayam Pak Jogo,Tongseng sate mantap lezat tempat strategis luas Deket jalan raya Deket Gedung JEC.tempat parkir luas
Sate Kambing & Ayam Pak Jogo,"Enak~enak semua menunya, penyajiannya pun cepat, dagingnya empuk, tengkleng juga empuk, sayang aja sih tongseng klo minta pedes bukan cabe yg dijadikan sambel dicampurkan dlm wajannya tapi cabe yg diiris² 🤭 agak susah makannya 🤣✌️ harus dipinggir²kan irisan cabenya"
Sate Kambing & Ayam Pak Jogo,Rasa bumbu kecap nya masih seperti dulu... Yahuudd 👍🏼 Pelayanan juga cepat.. Cuma kali ini sate nya lumayan alot..(butuh perjuangan ngunyahnya😆) padahal udah beberapa kali makan disini empuk sate nya
Sate Kambing & Ayam Pak Jogo,"Tempat bersih, nyaman, buat kamu yg lagi ada acara di JEC & sekitarnya wajib Coba, dijamin #hautche"
Sate Kambing & Ayam Pak Jogo,"Rasa satenya sebenarnya biasa, tipikal saja. Cenderung masih alot dan segar. Tempat cukup luas dan strategis. Pelayanan ramah dan cepat. Pesan tongseng dan sate menunggu sekitar 15 menit pas tidak ramai."
Sate Kambing & Ayam Pak Jogo,"suasana nya lumayan rame,menu nya komplit sate kambing,ayam juga ada...sop iga sapi"
Sate Kambing & Ayam Pak Jogo,"Enak,empuk dagingnya dan murah...paling top tongseng kepala kambingnya."
Sate Kambing & Ayam Pak Jogo,"Sate kambing paling dekat dari rumah, pelayanan cukup cepat dan porsi sudah lebih banyak dari sebelumnya, recommended"
Sate Kambing & Ayam Pak Jogo,"Pelayannya ramah, rasanya juga enak, parkirannya juga memadai, tingkatkan terus pokoknya."
Sate Kambing & Ayam Pak Jogo,"Biasa saja, seperti sate dan tongseng pada umumnya."
Sate Kambing & Ayam Pak Jogo,"Review Jujur 1. Parkir memadai, dipungut biaya parkir 2. Antrian tidak begitu panjang 3. Proses makanan tidak lama, bahkan 10 menit kurang makanan sudah siap, kemungkinan memang antisipasi, sudah di bakar. 4. Meja lumayan berminyak hihi, bersihin lagi aja pakai tissue 5. Banyak lalat, banyak banget hihi. Minta lilin sih. 6. Untuk satenya, jossss. Porsi nasi pas. 7. Harga kompetitif."
Sate Kambing & Ayam Pak Jogo,tetep enak dr jaman kuliah dulu
Sate Kambing & Ayam Pak Jogo,"Rasa sate nya heeem jos gandos, enaaak, gurih & yang buat saya sangaaat suka karena sate nya nggak terlalu manis kecap hehehe pokokmen gurih & syedaaap."
Sate Kambing & Ayam Pak Jogo,"Oke lah, cuman tempat shalatnya kurang luas dan tempat wudhunya agak berjauhan, soal rasa oke"
Sate Kambing & Ayam Pak Jogo,Sate kambing enak dan harga affordable
Sate Kambing & Ayam Pak Jogo,Lokasi dipinggir jalan mudah diakses Dekat dengan gedung JEC di jalan gedong kuning Rasa dari 1-9 saya kasih 8 Area parkir memadai Untuk yang suka sate rekomen banget
Sate Kambing & Ayam Pak Jogo,"Sate kambing terenak yang pernah saya rasakan di Jogja. Waktu tunggunya juga sangat cepat, tidak menyiksa perut yang semakin keroncongan mencium aroma bakaran satenya. Rasa sate klataknya enteng. Sate kambing bakar (biasa) agak pedas, kalau bawa anak kecil mending pesan yang klatak aja"
Sate Kambing & Ayam Pak Jogo,Andalan legendaris Variasi menu semakin banyak
Sate Kambing & Ayam Pak Jogo,Pelayanan ngeselin semrawut Sabtu malam tgl 2 September 23p
Sate Kambing & Ayam Pak Jogo,Sate kambing nya enak banget. Dari dulu favorit saya nih. Wajib mampir kalo cari sate kambing paling enak...
Sate Kambing & Ayam Pak Jogo,"Rasa SNI, layanan biasa saja, tempat tidak terlalu ramai."
Sate Kambing & Ayam Pak Jogo,"Ini pengalaman pertama saya makan di warung ini setelah sudah berpuluh puluh kali makan disini semenjak dari tahun 2014/2015, bahwasanya hari ini tgl 23 agustus 2023 jam 18.00 saya mendapatkan perlakuan tidak mengenakkan, dari tukang cuci piring mereka. Kronologi nya adalah saya pesan sate klatak Asin banget dan mateng ,, ada sebabnya karna dulu spernah dapet beberapa potong bagian sate yang belum matang, dan kalau saja ada garam meja saya gak akan request untuk asin karna saya bisa adjust sendiri on table. Setelah pesan dan duduk belum ada 5menit , ada perempuan dg suara menggelegar kenceng banget bilang WAHH ASIN BANGET, MATENG,, MBAK... MBAK.. sate ki yo mateng,,!! kebetulan saat itu belum banyak pembeli dan yang baru saja pesen ya saya dan setelah saya ketahui bahwa yang berteriak adalah tukang cuci piring. Masalah nya dimana??? Dg pesanan saya??? Toh bukan mereka jg yang masak!!! Begini saya gak mempermasalahkan status sosial orang atau pekerjaan orang,, tp yang paling utama bekerja di hospitality adalah ETIKA ETITTUDE!!!! Saya sudah kenyang hampir 10th bekerja di F n B dg tamu beragam dr mancanegara,, jadi saya paham betul kesopanan tata krama tata cara berhadapan dg cunsomer. Jadi yang anda perlukan sebagai owner jelas kinerja pekerja anda tapi yang lebih anda butuhkan adalah Etittude mereka,, jangan hanya karna orang seperti mereka kredibilitas rumah makan anda jatuh. Dan saya masih menahan diri untuk tidak mendatangi perempuan itu secara langsung, jadi semoga ini bisa menjadi evaluasi dalam perekrutan karyawan . Terimakasih"
Sate Kambing & Ayam Pak Jogo,"Sate kambing yang enak di area JEC, rame terus. Porsinya juga lumayan. Kalau untuk harganya emang agak mahal menurutku. Tapi ya menurutku masih wajar untuk di kota. Selain itu sudah oke. Mantapp."
Sate Kambing & Ayam Pak Jogo,"Sate, gule & tongseng enak... Lokasi strategis & pelayana cepat"
Sate Kambing & Ayam Pak Jogo,"Sate kambing yang legend di Jogja. Menu lainnya juga banyak seperti tongseng, tengkleng, sate klatak, dll. Semuanya enak rasanya 👍"
Sate Kambing & Ayam Pak Jogo,Langganan bgt dari sejak lahir ke bumi
Sate Kambing & Ayam Pak Jogo,"Makanan enak, suasana kalo pas ramai kurang nikmat"
Sate Kambing & Ayam Pak Jogo,Makanannya enak sekali apa lagi di tambah soda gembira
Sate Kambing & Ayam Pak Jogo,Masjid Al Aman Sidoarum silaturahmi dengan mengirimkan bantuan Tangki Air Bersih
Sate Kambing & Ayam Pak Jogo,Must visited place when my family have a trip to jogja...very busy during lunch time...sate kambing tanpa tusuk is our favourite menu...
Sate Kambing & Ayam Pak Jogo,"Bila ke jogja jangan lupa mampir ke sate pak jogo, utara jec,"
Sate Kambing & Ayam Pak Jogo,"Menu daging kambing dengan rasa yang istimewa. Ada sate bumbu kecap, sate klatak, tongseng kambing, tengkleng kambing. Pelayanannya cepat. Porsinya pas, tidak kebanyakan dan terlalu sedikit. Cocok bagi penggemar kuliner daging kambing di area Banguntapan, Janti dan sekitarnya"
Sate Kambing & Ayam Pak Jogo,Enak sate empuk Tongseng ayam kampung oke Harga sesuai
Sate Kambing & Ayam Pak Jogo,"Legenda.... Lama gak makan di sana , rasa masih tetap sama, suasana juga masih tetap sama..asyik...👍"
Sate Kambing & Ayam Pak Jogo,"Sudah lama berdiri, agak di utara pojokan setelah pohon besar di belokan JEC. Parkira mobil luas, disediakan lahan parkir di seberang nya."
Sate Kambing & Ayam Pak Jogo,"Enak worth it tapi pelayan ada yang ga ramah, tempat outdoor kurang kipas atau sebagainya"
Sate Kambing & Ayam Pak Jogo,"Pesen sate kambing 2 tongseng 1 . Sate kambing nya super duper gosong dan alot.... Potongan daging besar2 kecapnya sedikit pedas, anak2 tidak bs makan.... Untuk tongseng kambing nya malahan super empuk... Penyajiannya cepat , tidak lama..."
Sate Kambing & Ayam Pak Jogo,"Tempatnya luas,bisa milih tempat duduk,nyaman,cepat pelayanan."
Sate Kambing & Ayam Pak Jogo,"Rekomended sate kambing di Jogja, daging empuk, bumbunya kaya rempah, harga murah...."
Sate Kambing & Ayam Pak Jogo,Sate Kambing yang empuk dan sate ayam yang enak
Sate Kambing & Ayam Pak Jogo,Good satay kambing and delicious chicken satay with peanut sos.
Sate Kambing & Ayam Pak Jogo,"Satenya agak alot, tongseng enak, tempat biasa"
Sate Kambing & Ayam Pak Jogo,Tongseng adalah makanan ennnuaaak terbaik yang pernah ada
Sate Kambing & Ayam Pak Jogo,"Enak, porsix lumayan bnk.. tp sate dagingx agak sdkit keras (mnurut saya) tp overall, not bad ya"
Sate Kambing & Ayam Pak Jogo,warung sate kambing muda diseputaran Jogja Expo Centre (JEC) dengan citarasa spesial yg mewah
Sate Kambing & Ayam Pak Jogo,Lumayan pricey tapi worth dengan dagingnya yg besar-besar. Sate terenak di jogja sih. Ga neko neko juga bumbunya
Sate Kambing & Ayam Pak Jogo,Di warung makan sate pak jogo adalah salah satu tempat makan yg lumayan enak menurut saya.. Irisan satenya besar-besar.. Sate klathaknya 8/10..pilih makan diluar ruangan.. Pengalaman saya makan yg di dalam ruangan itu asapnya masuk jadi kurang nyaman.. Apalagi yang punya asma..
Sate Kambing & Ayam Pak Jogo,"Bukan yg trbaik kl mnrt saya, value for moneynya kurang"
Sate Kambing & Ayam Pak Jogo,Enak dan lezat dengan harga yang terjangkau.
Sate Kambing & Ayam Pak Jogo,"Salah satu sate andalan saat pelayanan bawa tamu... Ada sate klatak dan sate biasa, sama² empuk. Pas rasanya dan pas porsinya."
Sate Kambing & Ayam Pak Jogo,"tekstur dagingya lembut tidak bau prengus, sate ayamnya juga enak lembut bumbunya kerasa. tempatnya agak sempit jadi coba datang di non jam makan biar lebih nyaman makannya"
Sate Kambing & Ayam Pak Jogo,"Beberapa kali ke sini, jeda waktu antara kita pesan hingga makanan disajikan cukup singkat. Jadi bukan karena pas lagi sepi saja. Selain tempat makan in-door, ada juga yang out-door. Meski tidak sepenuhnya out-door karena ada kanopi yg bisa dilewati cahaya. Meja yang outdoor ini yang nyaman karena angin bertiup sepoi-sepoi dan tidak gelap juga. Sehingga cocok untuk makan siang di tengah terik matahari dan untuk foto-foto pun tampak jelas. Bagi yang kurang suka masakan daging kambing, ada juga sate ayam dan sop iga. Sop iga ini patut dicoba. Daging iganya banyak, dimasaknya empuk, bumbu rempahnya terasa. Tapi favorit saya di sini tetaplah nasi goreng kambing"
Sate Kambing & Ayam Pak Jogo,"Tongseng kambingnya enak, dagingnya empik dan gak bau kambing, bumbunya rich, aku suka. Kemudian pesan sate juga. Untuk yg dulu2 cocok tp kemaren kok sedikit agak alot dagingnya. Apa karena sudah malam or memang lagi gak hoki aja. But so far tetep jadi salah satu sate fav."
Sate Kambing & Ayam Pak Jogo,"Porsi makananya lumayan, tengklengnya enak sih untuk sate klataknya good tp ga yg enak bgt. Sate kambingnya lumayan tp kayak kurang nendang menurutku bimbunya, daging empuk semua. Harganya masih wajar banget, tempatnha cukup luas sih menurutku, ada 2 didalem sm 1 di garasi. Bisa dicobain rate 8/10lah."
Sate Kambing & Ayam Pak Jogo,"Sengaja pesan sate tanpa nasi. Food = 8 dari 10 (sate, hanya 10% daging yg ada alot²nya, 90% daging lainnya empuk dan enggak gosong, masakan yg lain blm nyoba). Pelayanan = 10 dari 10 (walau rame cepet, sat set) Suasana seperti warung² sate yg rame/legendaris tahun 80/90 an. Pas lah buat pengunjung dari luar kota seperti saya. Enggak kecewa."
Sate Kambing & Ayam Pak Jogo,"The satay is awesome, we ate the lamb ones and bit surprised that it was served without the stick! 😊 The meat is juicy and overall presentation is well. You should try it!"
Sate Kambing & Ayam Pak Jogo,Sate dan Tongseng memang juara. Menggugah selera dan porsi yang cukup.
Sate Kambing & Ayam Pak Jogo,Favorits anak Sy. Daging empuk gak alot rasanya terenduls katanya. Fav ank date kambing Fav Sy Tongseng favorit ank kedua nasgor.
Sate Kambing & Ayam Pak Jogo,Mahal..nasi putih 10rb..pr piring..sate sesuai harga
Sate Kambing & Ayam Pak Jogo,"Sate kambingnya enak dan empuk, tongseng kepalanya juga enak 👍"
Sate Kambing & Ayam Pak Jogo,"Lokasinya diutara pohon beringin sebelah kiri JEC, gampang kok nyarinya soalnya luas, dan rame. Cat warungnya juga orange jadi mesti langsung tau. Tempatnya luas, ada indoor dan outdoor . Cuma mending ambil yang outdoor , indoornya pengap banget asep bakaranya muter di ruangan. Sate ini emang khas jogja, kemaren aku beli sate ayam, awalnya aku ga suka gara-gara terlalu manis. Tapi setelah sambel ulek , brambang dan sambel kacang di campur jadi enak. Ayamnya potonganya besar-besar. Sate per porsi 28 ribu. Kmaren temanku beli sate kambingnya katanya enak banget, apalagi di tambah kuah gule."
Sate Kambing & Ayam Pak Jogo,A cozy place to enjoy sate & gule..
Sate Kambing & Ayam Pak Jogo,Udah jadi pelanggan sejak 24 th yll 😋😋😋. Kalau nggak enak kan ya nggak mungkin dijabanin dari jaauuh lah.
Sate Kambing & Ayam Pak Jogo,"Pas Beli Sate Kurang Beruntung....BELI SATE KAMBING TP GOSONGGG ALIAS ARENG, TERMASUK MAHAL 30K TANPA NASI...KAPOKKK...😵‍💫😵‍💫😵‍💫"
Sate Kambing & Ayam Pak Jogo,Sate ayam dan sate kambingnya top markotop.
Sate Kambing & Ayam Pak Jogo,Masakan enak sajian yg cepat dengan tempat yg nyaman
Sate Kambing & Ayam Pak Jogo,One of the best lamb satay in the town
Sate Kambing & Ayam Pak Jogo,Sate bakar enak Parkir juga luas Banyak asap kalo di meja depan
Sate Kambing & Ayam Pak Jogo,"Untuk overall enak, dan pelayanannya sangat cepat Sate kambingnya tidak amis dan cocok Untuk tengklengnya terlalu sedikit dan daging di tulangnya memang sudah sangat tipis Tongseng ayamnya kurang berani bumbunya. Perlu ditambah kecap dan lada bubuk Tempat duduknya banyak, termpat parkirnya tersedia"
Sate Kambing & Ayam Pak Jogo,Porsi Pas.. susasana enak buat makan siang.
Sate Kambing & Ayam Pak Jogo,Sate & tongseng nya mantap bumbu nya meresap & empuk...
Sate Kambing & Ayam Pak Jogo,"Sate kambing nya manyos, rasa enak, daging empuk, harga terjangkau"
Sate Kambing & Ayam Pak Jogo,"Rasa ya masih rata2 lah, tempat tidak luas tapi juga tidak sempit, parkir memadai. Sempat salah pesan harusnya tongseng jadi gulai dan gak bisa cancel, alhasil jadi beli 2 walau gulainya tidak dimakan. Padahal kalau gulai itu masakan ready mestinya tidak masalah apabila dibatalkan karena masih bisa dikembalikan, beda dengan sate dan tongsemg yg hrs dimasak dadakan."
Sate Kambing & Ayam Pak Jogo,Tempat berasa gelap meski sudah dipasangi lampu. Makanan ok namun utk harga tentu lebih tinggi dari penjual sate sekitarnya.
Sate Kambing & Ayam Pak Jogo,"Masakan nya enak,pelayanan cepat meski dlm kondisi ramai,. Hrga nya terjngkau aman di kantong."
Sate Kambing & Ayam Pak Jogo,Heran.. kok rame banget ya.. satenya alot.. trus potongannya kecil2..
Sate Kambing & Ayam Pak Jogo,"Salah satu rekomendasi makan Tengkleng di jogja! ✅ Saya dateng di jam hampir tutup tapi masih dilayanin walau bbrp menu sdh not available ✅ Tengklengnya rekomended! Rasa gurih dan manis dan rasa khas dari kambingnya tuh pas bgt dilidah saya. Tapi sayang kuahnya irit bgtt wkwk ✅ Tempatnya lumayan luas, tp prefer outdoor, krn kalo indoor pas rame itu gerah bgt sis. Parkiran mobil sempit, tp bs parkir di depan restonya ✅ Tongsengnya juga rekomended! ✅ Utk harga ya menurut saya normal aja, ga murah bgt dan ga mahal bgt jd B aja gitu - Sate kambingnya menurut saya kebanyakan lemaknya kak, saya kurang syukaa - Nasgor kambingnya kayak nasgor jawa biasa, saya kira dibumbu rempah2 gt kyk di langganan saya ternyata beda. Nasgor jawa + topping daging kambing sajahh Overall rekomended bwt tengkleng dan tongsengnya! 💫"
Sate Kambing & Ayam Pak Jogo,"Dagingnya enak ...besar dan empuk, banyak pilihan menu disini, pelayanan cepat"
Sate Kambing & Ayam Pak Jogo,Di sajikan tdk terlalu lama Sate n tongseng nya enak
