"title","url","stars","name","reviewUrl","text"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Dwi Joko Pramudito WA","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Ka1ozUkxZWEpvTkRKcVNHWm5TMU41VWtod2NsRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOnJkZ3RLYXJoNDJqSGZnS1N5UkhwclE%7C%7C?hl=id","Tongseng kepalanya juara"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Adie Nur","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGcFRESTNlVm96WVZCU2VrZ3liMmcxUTJkb01XYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOlFpTDI3eVozYVBSekgyb2g1Q2doMWc%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Elis Sutarmi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGc2NWWllVRGROU0dKeVpuTlZhVkZSUVVSUE5HYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOlFscVZYUDdNSGJyZnNVaVFRQURPNGc%7C%7C?hl=id","Mantap banget.....enak...dagingnya empuk....,,🤤🤤🤤
Pokoknya jangan lewatkan kalo ke sini.....😘😘😘"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","ragil","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOTldYTnVkVk0yYmxsaU9VSkNTazVLYmtWd1ExRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkNNWXNudVM2blliOUJCSk5KbkVwQ1E%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","ish","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnX3Jya3FRRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CIHM0ogKEICAgICg_rrkqQE%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","dedeZ Pretiwi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGaldYVmFjbDlxUWpsR1VsVmlNVUZUYlhBMVJWRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOlFjWXVacl9qQjlGUlViMUFTbXA1RVE%7C%7C?hl=id","Rekomen .... sate ayam 👍..sate klatak 👍.... tongseng ayam kampung 👍 tempat nya aj yg agak panas"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","4","Vera Kustini","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21RNU9WZFhNMGRqVTFaak1qUkVSRlJHTjBOSloyYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOmQ5OVdXM0djU1ZjMjRERFRGN0NJZ2c%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","ario perdanaputra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25oYVZURlBabDlqVVd0UmNEaFZOM2N6TjB0WGNrRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOnhaVTFPZl9jUWtRcDhVN3czN0tXckE%7C%7C?hl=id","Rasanya MANTAP ENAK DAN GAK ALOT..... TEMPATNYA BERSIH DAN NYAMAN... SERTA PELAYANANNYA  CEPAT"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Pengguna Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5RFYwZEdSRkIzV2pscU9FcFhZazVsUjFaNFoyYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOl9DV0dGRFB3WjlqOEpXYk5lR1Z4Z2c%7C%7C?hl=id","Tempat luas. Makanan enak. Toilet bersih. Tanaman hias tertata rapi di sekitar lokasi. Dekat sekali dengan jec."
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Maulana Isfailah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOdFRHeHVObE5XZEZkVE9VMUVSRFI2VnpoU1RVRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOjNtTGxuNlNWdFdTOU1ERDR6VzhSTUE%7C%7C?hl=id","Sate recommended"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Guna Dharma Nugrahawan (Awang)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Gak1URmlXWFYwVUhWa1NqbHhPRmxGUVRWU1dGRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOnFjMTFiWXV0UHVkSjlxOFlFQTVSWFE%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","4","Ummu Pertiwi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xNmFraHJhblZ4U0ZsUllWSjJaMHBxWld4bk0wRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOm16akhranVxSFlRYVJ2Z0pqZWxnM0E%7C%7C?hl=id","A local legend located near Jogja Expo Center"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","4","Andry","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tvd016ZHVhbmRSWWxsSk1qZEZhemRWWlV4WU0xRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkowMzduandRYllJMjdFazdVZUxYM1E%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Triono G (Payjo)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGbGNVZDFNbVpRY0dsQmVUZHBRVGRyZG1aWU1WRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOlFlcUd1MmZQcGlBeTdpQTdrdmZYMVE%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","3","Pierre Mukadis","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twbk9GQXlUVE5KZUY5MFExUnpjVWcyZVY5S1VVRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkpnOFAyTTNJeF90Q1RzcUg2eV9KUUE%7C%7C?hl=id","The meat in the satay (mutton satay) is tough/chewy, the place is spacious, the service is decent, the toilet facilities are very simple"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Rosian","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsSGN6bGZiRWx4TjNSUlpXdEtNSFZrU1VGUlQzYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOllHczlfbElxN3RRZWtKMHVkSUFRT3c%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Sularni New","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25JNVNETlZiWEJLTUZGWmNVVXRVREpFVVhkeUxXYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOnI5SDNVbXBKMFFZcUUtUDJEUXdyLWc%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","4","dessy marlina","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4RU0zWlVXVFJZYkROTmJFdDJaRTVLT0dWZk1sRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkxEM3ZUWTRYbDNNbEt2ZE5KOGVfMlE%7C%7C?hl=id","Satenya mantep poll"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Bayu Mogol","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Nd01saE1lVzFGVEVRMGFsWldjRnBRV0VOYVkxRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOmMwMlhMeW1FTEQ0alZWcFpQWENaY1E%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Chandra Simanjuntak","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOTGVtSkNPRk5qUzJjeVVWWmpVa0l4ZDFkQlNIYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOjNLemJCOFNjS2cyUVZjUkIxd1dBSHc%7C%7C?hl=id","Sate nya mantap puol, ditambah tengkleng nya

Mantap kali"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Nolianto Ananda","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tNdE9FVkJOVE5PYWpsamNsODVibmgzVHpJNVYyYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkMtOEVBNTNOajljcl85bnh3TzI5V2c%7C%7C?hl=id","Serves goat/chicken satay, tongseng , satay klatak, The meat is tender and juicy, quick response staff, overall is delicious, affordable price."
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","febri lavanjaya","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKb1VVZE5Oa1ppTjFndE1HWjJWRXhOWmtOSU5uYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkJoUUdNNkZiN1gtMGZ2VExNZkNINnc%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Eddy Rafa Gunawan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCaDR6Ykh3EAE!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CIHM0ogKEICAgIDBh4zbHw%7C%7C?hl=id","mantab👍👍👍"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Oktaviani Lim","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGSVprSkNjVTlzVlhoQmRuWnVWWEl5VUdwWWEyYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkFIZkJCcU9sVXhBdnZuVXIyUGpYa2c%7C%7C?hl=id","Kalau kesini selalu wajib cobain TONGSENGnya pasti makan jadi Tambo-Tambo Nasi 😆
Untuk sate favoritku sih sate AYAMnya 😍😍😍 Dagingnya lembut 🤤
Untuk harganya masih masuk akal lah yaa 😁👌"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Yato Amru","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGUFV6UnNWVVU1YkZaekxYbHdZbXN3ZVU4dGVWRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkFPUzRsVUU5bFZzLXlwYmsweU8teVE%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Mahatma Aditya (Bison)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Sbk5tTktXRVV5WVdSclIwVmhhbEI1WlRCdGVVRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOmRnNmNKWEUyYWRrR0VhalB5ZTBteUE%7C%7C?hl=id","Rasa pas dan enak. Recommended untu sate kambing"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","aulia hamida","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tReGVUQXdNR2gxYkMxNGVVeDVSR2syUWtOMVNXYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkQxeTAwMGh1bC14eUx5RGk2QkN1SWc%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","ꦄꦶꦱ꧀ꦲꦩꦏ꧀ꦏꦃꦭꦶꦲꦕ꧀ꦲꦤ꧀ꦝꦫꦲꦫꦶꦱ","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGcGVEQjZUbVZZY0VsM1oyVjVlV2wzVEZaQ1FuYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOlFpeDB6TmVYcEl3Z2V5eWl3TFZCQnc%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","sigit bowo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KNVJHMTBWWFZaZG05NVVETnZZVUV3UVVWNmVYYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOmJ5RG10VXVZdm95UDNvYUEwQUV6eXc%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Robby Hamnas","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGcmF6YzVSalpGZFcxbmF6VkVlWGRuZW5veVRWRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOlFrazc5RjZFdW1nazVEeXdnenoyTVE%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","agnes lianawaty","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wME5WbENhMmRsVG1wMlNFcGZWWEI1UzJSdVIwRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOmp0NVlCa2dlTmp2SEpfVXB5S2RuR0E%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Yudistira Ardy Nugraha","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoNFVESndYMUp2VUdKUmRXUnpZbmhEUmt0c2QxRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOlh4UDJwX1JvUGJRdWRzYnhDRktsd1E%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Sigit Widiyatmiko","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tJMVNVb3lWRmhRVTBoYVpFeFhjMnhzV2tGMmJHYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkI1SUoyVFhQU0haZExXc2xsWkF2bGc%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Liafina .t","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsUWQxQlJVV1IzTlRGT2FreDNVV2g1YlhOSVdrRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOklQd1BRUWR3NTFOakx3UWh5bXNIWkE%7C%7C?hl=id","Makanannyaaa best, sate gule tongseng semua enak!"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Ardy Santoso","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT200MFltZHZNRWRDUVVodFpHRlBOMXB4V1d0aFZsRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOm40YmdvMEdCQUhtZGFPN1pxWWthVlE%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","eko purnomo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25VNFIwRnlSRXhNWVcxQk5rTk1ibGRLUlRWRlJXYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOnU4R0FyRExMYW1BNkNMbldKRTVFRWc%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Kriswanta Hy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OeWFEQnJRMmxPWjFkNE5USnNOR3BWVVdaSmRVRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOmNyaDBrQ2lOZ1d4NTJsNGpVUWZJdUE%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Grace Tanamal","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOM2MzcE5jRlZJTUROZlNqWllYMjFNYzBoQk4zYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOlN3c3pNcFVIMDNfSjZYX21Mc0hBN3c%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","3","Topikpikerkeri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210ek1sVXpWbnB2V0hKTk9HRm1VVEJXU2pZeFlWRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOmtzMlUzVnpvWHJNOGFmUTBWSjYxYVE%7C%7C?hl=id","Sate klataknya terlalu basah…bakarnya kurang lama"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","4","NN Foto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25NMmRFcFRkbk5EVjJOc1pVOXpZV2hLUjNSaldFRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOnM2dEpTdnNDV2NsZU9zYWhKR3RjWEE%7C%7C?hl=id","Rekomendasi Menu Sate nya"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Suhardi 67","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGVldFZHpXRlpuUnpKVGFUa3lZa2hYZUdsQmRFRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkFVWEdzWFZnRzJTaTkyYkhXeGlBdEE%7C%7C?hl=id",
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","5","Rishal Asri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSdU1EWkljMk5TUzBsWGNtbDZOV3R0U0hoTFVIYxAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOkRuMDZIc2NSS0lXcml6NWttSHhLUHc%7C%7C?hl=id","Yummy"
"Sate Kambing & Ayam Pak Jogo","https://www.google.com/maps/search/?api=1&query=Sate%20Kambing%20%26%20Ayam%20Pak%20Jogo&query_place_id=ChIJrRhWGWhXei4Rtelbq7-Xyro","4","C MALLA MEIDIANNA","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GU05HdG5kMUYzU1dGd2VIaFlTWGRQYUZCeldWRRAB!2m1!1s0x0:0xbaca97bfab5be9b5!3m1!1s2@1:CAIQACodChtycF9oOnFSNGtnd1F3SWFweHhYSXdPaFBzWVE%7C%7C?hl=id","Sayang kok tdk ada no WA nya"
